04.03.2024 - 17:00,06.11.2023 - 17:03,Berlin,Neukölln,Karl-Marx-Straße ,,52.47170558900469,13.441290304318736,Baustelle,"keine Sperrung # Leitungsbauarbeiten, Fahrbahn auf jeweils einen Fahrstreifen verengt und verschwenkt",BD,deXXX
10.11.2023 - 17:00,06.11.2023 - 17:03,Berlin,Weißensee,Berliner Allee ,,52.54904538405919,13.454428741169012,Baustelle,"keine Sperrung # Bauarbeiten, Fahrbahn auf jeweils einen Fahrstreifen verengt",BD,deXXX
31.12.2023 - 17:00,06.11.2023 - 17:03,Berlin,Kreuzberg,Urbanstraße ,,52.489979030836345,13.4196769924798,Baustelle,"keine Sperrung # Fahrbahninstandsetzung, Fahrbahn auf einen Fahrstreifen verengt, Anbindung Schönleinstraße und Graefestraße gesperrt",AB,deXXX
15.11.2023 - 17:00,06.11.2023 - 17:03,Berlin,Lankwitz,Gallwitzallee ,,52.43192954128463,13.346381171515835,Sperrung,"Vollsperrung # Fahrbahnsanierung, Vollsperrung für Kfz-Verkehr, Umleitung ausgewiesen",BD,deXXX
24.11.2023 - 17:00,06.11.2023 - 17:03,Berlin,Französisch-Buchholz,Hauptstraße ,,52.60501322207245,13.432538099494048,Sperrung,"Fahrtrichtungssperrung # Gleisbauarbeiten, Fahrtrichtung für Kfz-Verkehr gesperrt",AB,deXXX
10.11.2023 - 17:00,06.11.2023 - 17:03,Berlin,Lichtenberg,Frankfurter Allee ,,52.51218218055233,13.48965295793452,Baustelle,"keine Sperrung # Tierfbnauarbeiten, Fahrbahn auf zwei Fahrstreifen verengt, im Anschluss weitere Arbeiten",BD,deXXX
17.11.2023 - 17:00,06.11.2023 - 17:03,Berlin,Hakenfelde,Niederneuendorfer Allee/Streitstraße ,,52.56530878834161,13.209322972196865,Baustelle,"keine Sperrung # Kabelarbeiten, Fahrbahn jeweils auf einen Fahrstreifen verengt",AB,deXXX
24.11.2023 - 17:00,06.11.2023 - 17:03,Berlin,Köpenick,Bahnhofstraße ,,52.45755085400516,13.578463133743467,Baustelle,"keine Sperrung # Umbau S-Bf Köpenick, Fahrbahn jeweils auf einen Fahrstreifen verengt, max zulässige Fahrzeugbreite 2,25m",BD,deXXX
30.11.2023 - 17:00,06.11.2023 - 17:03,Berlin,Spandau,Klosterstraße ,,52.53418170214098,13.19921218904003,,"keine Sperrung # Baustelle an Eisenbahnbrücke, rechter Fahrstreifen gesperrt",AB,deXXX
22.12.2023 - 17:00,06.11.2023 - 17:03,Berlin,Westend,Platanenallee ,,52.51328836718057,13.272477193546065,Sperrung,"Vollsperrung # Leitungsbauarbeiten, Vollsperrung für Kfz-Verkehr",BD,deXXX
